GEOTYPE|ST|GEOCOMP|GEO_ID|GEO_TTL|GEO_ID_F|NAICS2017|NAICS2017_TTL|NAICS2017_F|SECTOR|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|EMPQ1PW|EMPQ1PW_F|EMPQ2PW|EMPQ2PW_F|EMPQ3PW|EMPQ3PW_F|EMPQ4PW|EMPQ4PW_F|HOURS|HOURS_F|PAYANPW|PAYANPW_F|CSTMTOT|CSTMTOT_F|CSTMPRT|CSTMPRT_F|CSTRSL|CSTRSL_F|CSTFU|CSTFU_F|CSTELEC|CSTELEC_F|CSTCNT|CSTCNT_F|ELECPCH|ELECPCH_F|ELECGEN|ELECGEN_F|ELECSLD|ELECSLD_F|VALADD|VALADD_F|INVTOTB|INVTOTB_F|INVFINB|INVFINB_F|INVWIPB|INVWIPB_F|INVMATB|INVMATB_F|INVTOTE|INVTOTE_F|INVFINE|INVFINE_F|INVWIPE|INVWIPE_F|INVMATE|INVMATE_F|RPTOT|RPTOT_F|RPBLD|RPBLD_F|RPMCH|RPMCH_F|PCHTT|PCHTT_F|PCHTEMP|PCHTEMP_F|PCHCMPQ|PCHCMPQ_F|PCHEXSO|PCHEXSO_F|PCHDAPR|PCHDAPR_F|PCHCSVC|PCHCSVC_F|PCHRPR|PCHRPR_F|PCHRFUS|PCHRFUS_F|PCHADVT|PCHADVT_F|PCHPRTE|PCHPRTE_F|PCHTAX|PCHTAX_F|PCHOEXP|PCHOEXP_F
01|00|00|0100000US|United States||33429|Other communications equipment manufacturing||31|2017|321||331||4333482||782023||190608||11685||5172||5274||5220||5320||9795||227622||1766223||1515588||205161||3446||11873||30155||139957||0||0|D|2588847||489956||167689||87927||234340||497300||180788||96416||220096||32852||29814||3038||392442||39525||4168||3034||6510||7158||11352||1371||17907||25622||9192||266603|
01|00|00|0100000US|United States||334290|Other communications equipment manufacturing||31|2017|321||331||4333482||782023||190608||11685||5172||5274||5220||5320||9795||227622||1766223||1515588||205161||3446||11873||30155||139957||0||0|D|2588847||489956||167689||87927||234340||497300||180788||96416||220096||32852||29814||3038||392442||39525||4168||3034||6510||7158||11352||1371||17907||25622||9192||266603|
01|00|00|0100000US|United States||3343|Audio and video equipment manufacturing||31|2017|464||476||2985928||584039||145786||10379||5365||5324||5318||5370||9153||187014||1326408||980926||296856||2594||9447||36585||91110||0||0||1668594||630504||261914||67033||301557||629286||276622||61399||291265||42482||39948||2534||399394||21432||5564||5898||4414||10986||8233||2306||46424||44932||11318||237887|
01|00|00|0100000US|United States||33431|Audio and video equipment manufacturing||31|2017|464||476||2985928||584039||145786||10379||5365||5324||5318||5370||9153||187014||1326408||980926||296856||2594||9447||36585||91110||0||0||1668594||630504||261914||67033||301557||629286||276622||61399||291265||42482||39948||2534||399394||21432||5564||5898||4414||10986||8233||2306||46424||44932||11318||237887|
01|00|00|0100000US|United States||334310|Audio and video equipment manufacturing||31|2017|464||476||2985928||584039||145786||10379||5365||5324||5318||5370||9153||187014||1326408||980926||296856||2594||9447||36585||91110||0||0||1668594||630504||261914||67033||301557||629286||276622||61399||291265||42482||39948||2534||399394||21432||5564||5898||4414||10986||8233||2306||46424||44932||11318||237887|
01|00|00|0100000US|United States||3344|Semiconductor and other electronic component manufacturing||31|2017|3466||3913||96538086||21331993||5398828||274913||165975||166682||165428||165411||324396||9219756||44377467||38607329||1720633||227325||2157359||1664821||37298064||92269||7204||52750336||12619789||2629313||4861334||5129142||13630500||2709906||5370458||5550136||655256||564442||90814||8094577||930607||216035||194373||101700||133446||1397677||283128||148179||1013944||358466||3317022|
01|00|00|0100000US|United States||33441|Semiconductor and other electronic component manufacturing||31|2017|3466||3913||96538086||21331993||5398828||274913||165975||166682||165428||165411||324396||9219756||44377467||38607329||1720633||227325||2157359||1664821||37298064||92269||7204||52750336||12619789||2629313||4861334||5129142||13630500||2709906||5370458||5550136||655256||564442||90814||8094577||930607||216035||194373||101700||133446||1397677||283128||148179||1013944||358466||3317022|
01|00|00|0100000US|United States||334412|Bare printed circuit board manufacturing||31|2017|445||471||4472629||1097037||276905||22375||16509||16571||16317||16366||32779||708888||2008424||1834626||25630||12534||66907||68727||603596||0|D|0||2480735||680509||94601||214522||371386||701937||106206||219447||376284||62620||54488||8132||416829||64952||9823||6849||3240||9385||73509||23181||7377||39435||22147||156931|
01|00|00|0100000US|United States||334413|Semiconductor and related device manufacturing||31|2017|740||821||53052319||12348381||3200232||113975||60155||60425||59985||60000||122079||4743299||21710221||17842447||739824||176622||1862910||1088418||34282708||0|D|0|D|31602675||5685204||1212201||3040831||1432172||6102456||1161111||3352498||1588847||199744||163604||36140||4551374||468465||112015||125704||51156||65270||1057546||210264||42686||588355||219782||1610131|
01|00|00|0100000US|United States||334416|Capacitor, resistor, coil, transformer, and other inductor manufacturing||31|2017|336||372||3557761||843253||210361||17457||12061||12181||12146||12114||23773||453355||1698397||1575901||54314||4929||32251||31002||336334||49||0|D|1853414||590653||145123||148396||297134||588823||141768||145801||301254||34153||29489||4664||419207||47215||7459||5722||4591||6081||56207||5479||8062||46624||21992||209775|
01|00|00|0100000US|United States||334417|Electronic connector manufacturing||31|2017|160||204||5765635||1160338||293075||18229||12093||12226||12169||12194||25047||598058||2316186||1829453||132246||5572||36389||312526||337947||0|D|0||3452358||974150||278349||201494||494307||956993||285315||197437||474241||48966||42832||6134||478860||64456||26578||12077||5887||8680||41179||10027||12147||47720||20232||229877|
01|00|00|0100000US|United States||334418|Printed circuit assembly (electronic assembly) manufacturing||31|2017|750||805||17888932||2820203||664194||50551||30717||30672||30683||30551||58225||1178984||12249336||11568086||513029||13701||82052||72468||957788||79||0|D|5844479||2526297||333578||733703||1459016||2931728||398123||874041||1659564||161432||142622||18810||983717||156561||22664||23733||17013||21094||83546||14745||43544||125738||33718||441361|
01|00|00|0100000US|United States||334419|Other electronic component manufacturing||31|2017|1135||1240||11800810||3062781||754061||52326||34440||34607||34128||34186||62493||1537172||4394903||3956816||255590||13967||76850||91680||779691||0|D|0||7516675||2162976||565461||522388||1075127||2348563||617383||581234||1149946||148341||131407||16934||1244590||128958||37496||20288||19813||22936||85690||19432||34363||166072||40595||668947|
01|00|00|0100000US|United States||3345|Navigational, measuring, electromedical, and control instruments manufacturing||31|2017|4483||5186||150348645||34093447||8621870||397537||154575||155060||154756||154691||285719||8369757||54043871||47639270||4087008||208588||591272||1517733||6912398||17529||2232||95142118||20082261||5895384||5662858||8524019||19155891||5670158||4725428||8760305||1355987||1163701||192286||16971824||1525420||394135||370595||291764||351653||890991||408601||1178912||2184215||705078||8670460|
01|00|00|0100000US|United States||33451|Navigational, measuring, electromedical, and control instruments manufacturing||31|2017|4483||5186||150348645||34093447||8621870||397537||154575||155060||154756||154691||285719||8369757||54043871||47639270||4087008||208588||591272||1517733||6912398||17529||2232||95142118||20082261||5895384||5662858||8524019||19155891||5670158||4725428||8760305||1355987||1163701||192286||16971824||1525420||394135||370595||291764||351653||890991||408601||1178912||2184215||705078||8670460|
01|00|00|0100000US|United States||334510|Electromedical and electrotherapeutic apparatus manufacturing||31|2017|755||854||30733325||6496342||1658381||81398||33772||33757||33910||33964||61321||1596054||11297519||9595525||1417722||21602||85846||176824||919743||0|D|0||19397855||3938290||1679586||500144||1758560||3864973||1606341||535438||1723194||318880||278851||40029||3968177||465198||58984||66172||55814||54786||129054||28998||121136||554747||343865||2089423|
01|00|00|0100000US|United States||334511|Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing||31|2017|420||554||51956741||12603402||3135073||126422||36925||36939||36760||36771||71328||2527770||16081965||14538935||284864||118833||233096||906237||3313765||0|D|0|D|35042840||5932137||976637||3352717||1602783||5327399||970457||2526961||1829981||371342||317199||54143||4278880||393450||123340||121444||115283||129393||234270||236578||326748||634509||109071||1854794|
01|00|00|0100000US|United States||334512|Automatic environmental control manufacturing for residential, commercial, and appliance use||31|2017|264||277||3033888||852923||248055||11936||5439||5421||5233||5140||9413||218416||1336584||1095706||212552||3301||12634||12391||140831||0||0||1733205||306390||99210||35066||172114||379101||123920||46257||208924||29598||24307||5291||310249||37343||5476||19416||6091||10896||11361||7653||22716||68618||10733||109946|
01|00|00|0100000US|United States||334513|Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables||31|2017|749||818||10740274||2434085||605833||34102||17238||17385||17458||17419||31301||774524||3646606||3365192||177375||6920||38056||59063||407328||569||0|D|7062929||1172896||306006||247761||619129||1188676||290743||232285||665648||105717||83314||22403||1233288||114404||47786||28682||33007||26364||62063||21836||67542||130512||57877||643215|
01|00|00|0100000US|United States||334514|Totalizing fluid meter and counting device manufacturing||31|2017|187||197||5635841||936562||231369||13386||7009||7150||7166||7181||12855||308020||2500804||2301030||122806||4218||20326||52424||254806||0|D|0|D|3109991||639543||226556||77146||335841||590994||206274||72382||312338||50073||42395||7678||852350||52261||7609||17528||7573||8282||253059||10750||58469||160507||13904||262408|
01|00|00|0100000US|United States||334515|Instrument manufacturing for measuring and testing electricity and electrical systems||31|2017|710||754||11321914||2555936||666432||30141||13516||13504||13660||13634||23946||703586||4602095||4316050||165915||6146||43542||70442||391890||0|D|0|D|6836715||1675734||403824||379024||892886||1840461||504291||395453||940717||129777||117679||12098||1951658||138914||33565||33454||13976||26350||33281||33029||398889||173308||51782||1015110|
01|00|00|0100000US|United States||334516|Analytical laboratory instrument manufacturing||31|2017|605||685||16084263||4123583||1091089||46991||17785||18034||17952||18112||35013||1061293||6563849||5093973||1261743||29060||67194||111879||579223||0|D|0|D|9270265||2752573||1065709||440591||1246273||2509181||905531||350620||1253030||142758||113970||28788||1948938||150272||85002||28059||22843||30411||85489||44765||90181||228469||49060||1134387|
01|00|00|0100000US|United States||334517|Irradiation apparatus manufacturing||31|2017|130||148||9103261||1548634||344522||18945||7765||7559||7348||7395||11793||419277||3228103||3010702||133360||5542||47051||31448||449125||0||0||5874723||1677966||422792||255146||1000028||1716531||426761||250742||1039028||78262||70960||7302||922881||47270||9168||23506||22700||16008||33557||12088||30105||81442||17498||629539|
01|00|00|0100000US|United States||334519|Other measuring and controlling device manufacturing||31|2017|826||899||11739138||2541980||641116||34216||15126||15311||15269||15075||28749||760817||4786346||4322157||310671||12966||43527||97025||455687||506||0|D|6813595||1986732||715064||375263||896405||1738575||635840||315290||787445||129580||115026||14554||1505403||126308||23205||32334||14477||49163||48857||12904||63126||152103||51288||931638|
01|00|00|0100000US|United States||3346|Manufacturing and reproducing magnetic and optical media||31|2017|443||451||1790288||471825||119813||8224||4545||4563||4568||5501||7359||184171||852248||746297||37424||3359||19788||45380||228096||0|D|0|D|942527||187944||65281||19009||103654||179244||74337||14440||90467||37434||33002||4432||256207||52372||7003||8280||13843||9189||16533||1335||17281||29783||22147||78441|
01|00|00|0100000US|United States||33461|Manufacturing and reproducing magnetic and optical media||31|2017|443||451||1790288||471825||119813||8224||4545||4563||4568||5501||7359||184171||852248||746297||37424||3359||19788||45380||228096||0|D|0|D|942527||187944||65281||19009||103654||179244||74337||14440||90467||37434||33002||4432||256207||52372||7003||8280||13843||9189||16533||1335||17281||29783||22147||78441|
01|00|00|0100000US|United States||334613|Blank magnetic and optical recording media manufacturing||31|2017|59||59||372738||34487||8270||523||302||301||308||303||503||15178||0|D|302348||305||152||0|D|1426||16534||0|D|0|D|73976||63241||0|D|0|D|0|D|72706||39268||7386||26052||1683||1494||189||14201||3555||173||246||993||520||1360||137||772||2462||1068||2915|
01|00|00|0100000US|United States||334614|Software and other prerecorded compact disc, tape, and record reproducing||31|2017|384||392||1417550||437338||111543||7701||4243||4262||4260||5198||6856||168993||0|D|443949||37119||3207||0|D|43954||211562||0||0||868551||124703||0|D|0|D|0|D|106538||35069||7054||64415||35751||31508||4243||242006||48817||6830||8034||12850||8669||15173||1198||16509||27321||21079||75526|
01|00|00|0100000US|United States||335|Electrical equipment, appliance, and component manufacturing||31|2017|4760||5475||122359544||19906601||4986758||344892||232754||234452||234090||234679||440282||10021924||62243705||56319483||4097255||256842||744689||825436||9390159||38740||0|D|60655295||16143179||5948046||3190266||7004867||16837618||6292172||3385596||7159850||974707||764923||209784||9421526||981104||166456||132784||93542||176725||736646||158067||386609||913619||339357||5336617|
01|00|00|0100000US|United States||3351|Electric lighting equipment manufacturing||31|2017|1008||1073||12418051||2236137||550072||41765||27078||27003||26594||26394||49169||1002752||5273012||4536329||546361||26452||57288||106582||672576||0|D|0|D|7191730||1899600||638501||231847||1029252||1907804||680941||236098||990765||162171||141712||20459||1372453||114118||13936||15841||12693||22595||79608||30295||66772||111481||35299||869815|
01|00|00|0100000US|United States||33511|Electric lamp bulb and part manufacturing||31|2017|61||69||1540426||245707||63203||4372||3303||3097||2836||2688||5770||143034||657506||538271||84230||6386||12658||15961||178236||0|D|0|D|888134||259403||108572||65225||85606||266147||114613||64398||87136||14674||12021||2653||185698||8656||869||1384||1551||1570||17544||4945||3964||8169||3300||133746|
01|00|00|0100000US|United States||335110|Electric lamp bulb and part manufacturing||31|2017|61||69||1540426||245707||63203||4372||3303||3097||2836||2688||5770||143034||657506||538271||84230||6386||12658||15961||178236||0|D|0|D|888134||259403||108572||65225||85606||266147||114613||64398||87136||14674||12021||2653||185698||8656||869||1384||1551||1570||17544||4945||3964||8169||3300||133746|
01|00|00|0100000US|United States||33512|Lighting fixture manufacturing||31|2017|949||1004||10877625||1990430||486869||37393||23775||23906||23758||23706||43399||859718||4615506||3998058||462131||20066||44630||90621||494340||0|D|0|D|6303596||1640197||529929||166622||943646||1641657||566328||171700||903629||147497||129691||17806||1186755||105462||13067||14457||11142||21025||62064||25350||62808||103312||31999||736069|
01|00|00|0100000US|United States||335121|Residential electric lighting fixture manufacturing||31|2017|261||265||1414233||286054||73190||6598||4415||4400||4382||4429||8539||158410||679370||550177||111295||5878||8448||3572||100309||0||0||717688||248964||105948||8901||134115||216151||87566||10108||118477||24004||21583||2421||203490||13058||1885||1836||1543||2642||5691||9374||10593||13334||3407||140127|
01|00|00|0100000US|United States||335122|Commercial, industrial, and institutional electric lighting fixture manufacturing||31|2017|425||459||5836768||1126835||279137||19782||12256||12310||12249||12233||22071||453780||2361571||2103940||166404||8797||20626||61804||215149||740||0|D|3511602||802733||217943||77489||507301||838821||255036||76801||506984||74498||66224||8274||621340||69019||5966||8045||7034||11018||31493||8304||28370||49453||16064||386574|
01|00|00|0100000US|United States||335129|Other lighting equipment manufacturing||31|2017|272||280||3626624||577541||134542||11013||7104||7196||7127||7044||12789||247528||1574565||1343941||184432||5391||15556||25245||178882||0|D|0|D|2074306||588500||206038||80232||302230||586685||223726||84791||278168||48995||41884||7111||361925||23385||5216||4576||2565||7365||24880||7672||23845||40525||12528||209368|
01|00|00|0100000US|United States||3352|Household appliance manufacturing||31|2017|253||301||22487293||2404213||628837||51296||43771||44624||44595||44942||85415||1799328||12134482||11294176||619922||21761||96502||102121||1351325||3272||0|D|10522231||2159533||1327679||126650||705204||2359615||1504511||119238||735866||85854||37155||48699||1079245||152470||6193||7871||6214||9476||102985||19054||53874||59374||41761||619973|
01|00|00|0100000US|United States||33521|Small electrical appliance manufacturing||31|2017|128||140||3772269||417629||108228||8921||6824||6906||6985||7006||13347||243744||1875304||1550375||288263||2375||12832||21459||197652||0||0||1902120||475491||245905||49856||179730||496399||253601||47315||195483||13331||10024||3307||246280||25940||2649||1543||2509||3640||5856||2001||22187||16946||10778||152231|
01|00|00|0100000US|United States||335210|Small electrical appliance manufacturing||31|2017|128||140||3772269||417629||108228||8921||6824||6906||6985||7006||13347||243744||1875304||1550375||288263||2375||12832||21459||197652||0||0||1902120||475491||245905||49856||179730||496399||253601||47315||195483||13331||10024||3307||246280||25940||2649||1543||2509||3640||5856||2001||22187||16946||10778||152231|
01|00|00|0100000US|United States||33522|Major appliance manufacturing||31|2017|127||161||18715024||1986584||520609||42375||36947||37718||37610||37936||72068||1555584||10259178||9743801||331659||19386||83670||80662||1153673||3272||0|D|8620111||1684042||1081774||76794||525474||1863216||1250910||71923||540383||72523||27131||45392||832965||126530||3544||6328||3705||5836||97129||17053||31687||42428||30983||467742|
01|00|00|0100000US|United States||335220|Major household appliance manufacturing||31|2017|127||161||18715024||1986584||520609||42375||36947||37718||37610||37936||72068||1555584||10259178||9743801||331659||19386||83670||80662||1153673||3272||0|D|8620111||1684042||1081774||76794||525474||1863216||1250910||71923||540383||72523||27131||45392||832965||126530||3544||6328||3705||5836||97129||17053||31687||42428||30983||467742|
01|00|00|0100000US|United States||3353|Electrical equipment manufacturing||31|2017|1770||2032||37770793||6846445||1706254||113852||72768||73193||73287||73952||140066||3250401||19442328||17498179||1491768||50431||160319||241631||1905639||0|D|0|D|18449458||5048618||1500228||1186350||2362040||5249409||1494307||1313264||2441838||303969||238163||65806||2809727||311827||80320||53082||36552||66339||210133||32345||95645||330474||86021||1506989|
01|00|00|0100000US|United States||33531|Electrical equipment manufacturing||31|2017|1770||2032||37770793||6846445||1706254||113852||72768||73193||73287||73952||140066||3250401||19442328||17498179||1491768||50431||160319||241631||1905639||0|D|0|D|18449458||5048618||1500228||1186350||2362040||5249409||1494307||1313264||2441838||303969||238163||65806||2809727||311827||80320||53082||36552||66339||210133||32345||95645||330474||86021||1506989|
01|00|00|0100000US|United States||335311|Power, distribution, and specialty transformer manufacturing||31|2017|215||241||5254009||1027182||251204||18632||13615||13732||13917||13775||27120||565526||2749443||2628193||54865||15458||38180||12747||475752||0||0||2524112||706430||169052||200659||336719||711364||166418||222839||322107||48181||38023||10158||408241||37871||7429||3565||5775||6932||53306||5870||18725||50723||15404||202641|
01|00|00|0100000US|United States||335312|Motor and generator manufacturing||31|2017|376||428||9922301||1622131||413455||29177||19070||19265||19328||19380||36971||850668||5630520||5134411||383550||15535||45587||51437||582531||13||0||4342705||1763824||692345||316771||754708||1869026||705448||354592||808986||83695||62329||21366||571930||60281||29344||14254||6709||13057||47760||9457||20652||67723||25083||277610|
01|00|00|0100000US|United States||335313|Switchgear and switchboard apparatus manufacturing||31|2017|412||479||11897928||1991078||488512||31684||20509||20509||20482||21119||38555||924778||5723809||5118682||474362||13143||38328||79294||467819||0|D|0||6209756||1168491||213170||334312||621009||1239666||207929||375190||656547||75527||58941||16586||992141||114064||18934||14548||10178||27276||61842||9963||23035||95084||23541||593676|
01|00|00|0100000US|United States||335314|Relay and industrial control manufacturing||31|2017|805||884||10696555||2206054||553083||34359||19574||19687||19560||19678||37420||909429||5338556||4616893||578991||6295||38224||98153||379537||0|D|0|D|5372885||1409873||425661||334608||649604||1429353||414512||360643||654198||96566||78870||17696||837415||99611||24613||20715||13890||19074||47225||7055||33233||116944||21993||433062|
01|00|00|0100000US|United States||3359|Other electrical equipment and component manufacturing||31|2017|1792||2069||49683407||8419806||2101595||137979||89137||89632||89614||89391||165632||3969443||25393883||22990799||1439204||158198||430580||375102||5460619||7429||0|D|24491876||7035428||2481638||1645419||2908371||7320790||2612413||1716996||2991381||422713||347893||74820||4160101||402689||66007||55990||38083||78315||343920||76373||170318||412290||176276||2339840|
01|00|00|0100000US|United States||33591|Battery manufacturing||31|2017|170||229||9525281||1686890||406324||31021||20784||20858||20784||20747||34748||913780||5646444||5322616||83747||79676||120025||40380||1634819||0|D|0||3985353||1528901||499829||528903||500169||1692363||541072||594176||557115||111112||97091||14021||659877||51327||7743||8445||7089||10510||112176||23967||12889||60178||62310||303243|
01|00|00|0100000US|United States||335911|Storage battery manufacturing||31|2017|119||159||7455153||1266526||301393||24462||16252||16268||16152||16161||26490||695352||4398975||4148991||0|D|75424||93466||0|D|1283537||0|D|0||3143739||1226135||460531||402485||363119||1358917||501949||448628||408340||88474||77870||10604||494635||22800||6394||2837||4232||8098||91876||19275||11677||36121||55118||236207|
01|00|00|0100000US|United States||335912|Primary battery manufacturing||31|2017|55||70||2070128||420364||104931||6559||4532||4590||4632||4586||8258||218428||1247469||1173625||0|D|4252||26559||0|D|351282||0||0||841614||302766||39298||126418||137050||333446||39123||145548||148775||22638||19221||3417||165242||28527||1349||5608||2857||2412||20300||4692||1212||24057||7192||67036|
01|00|00|0100000US|United States||33592|Communication and energy wire and cable manufacturing||31|2017|269||321||11123032||1421933||353349||24516||16933||16981||16962||16876||33069||769779||6885766||6349185||382785||8709||71500||73587||812312||0|D|0||4304236||1209684||423313||276919||509452||1308915||461386||305816||541713||56563||44768||11795||752163||78755||7735||5496||9832||19273||58985||8534||15085||43598||21432||483438|
01|00|00|0100000US|United States||335921|Fiber optic cable manufacturing||31|2017|86||91||2884384||411840||97751||7139||4811||4838||4884||4816||9468||213737||1529816||1382494||100057||2045||15096||30124||161555||0|D|0||1356990||323219||94934||51570||176715||324108||91439||57487||175182||16987||14318||2669||303526||32523||2862||1085||4402||6042||9042||2322||4655||18086||5981||216526|
01|00|00|0100000US|United States||335929|Other communication and energy wire manufacturing||31|2017|188||230||8238648||1010093||255598||17377||12122||12143||12078||12060||23601||556042||5355950||4966691||282728||6664||56404||43463||650757||0|D|0||2947246||886465||328379||225349||332737||984807||369947||248329||366531||39576||30450||9126||448637||46232||4873||4411||5430||13231||49943||6212||10430||25512||15451||266912|
01|00|00|0100000US|United States||33593|Wiring device manufacturing||31|2017|470||546||15184774||2286644||548056||41523||28731||28950||28991||28913||55266||1170214||6514737||5843915||454105||22043||94526||100148||1121051||5447||0|D|8736459||1633854||671955||250369||711530||1743381||741567||247179||754635||107281||88180||19101||1329589||157127||26920||18419||9773||24030||98888||17448||65888||114840||35557||760699|
01|00|00|0100000US|United States||335931|Current-carrying wiring device manufacturing||31|2017|357||395||9057352||1504230||365613||26977||17901||18146||18160||18157||35017||720570||3957994||3603264||232927||7607||46132||68064||491296||0|D|0|D|5123178||1009113||362245||165069||481799||1052782||393158||157976||501648||58497||50228||8269||927691||113704||23916||14461||5810||17681||48901||11358||49364||89602||22701||530193|
01|00|00|0100000US|United States||335932|Noncurrent-carrying wiring device manufacturing||31|2017|120||151||6127422||782414||182443||14546||10830||10804||10831||10756||20249||449644||2556743||2240651||221178||14436||48394||32084||629755||0|D|0|D|3613281||624741||309710||85300||229731||690599||348409||89203||252987||48784||37952||10832||401898||43423||3004||3958||3963||6349||49987||6090||16524||25238||12856||230506|
01|00|00|0100000US|United States||33599|All other electrical equipment and component manufacturing||31|2017|908||973||13850320||3024339||793866||40919||22689||22843||22877||22855||42549||1115670||6346936||5475083||518567||47770||144529||160987||1892437||0|D|0||7465828||2662989||886541||589228||1187220||2576131||868388||569825||1137918||147757||117854||29903||1418472||115480||23609||23630||11389||24502||73871||26424||76456||193674||56977||792460|
01|00|00|0100000US|United States||335991|Carbon and graphite product manufacturing||31|2017|121||152||3185311||550354||142860||8436||6042||6105||6125||6060||12061||344537||1619716||1247795||200679||38356||83977||48909||1322476||0||0||1527902||759730||289714||219135||250881||696849||261391||209765||225693||19247||14121||5126||258120||13301||2243||1793||2744||2614||34984||9278||3984||19404||19504||148271|
01|00|00|0100000US|United States||335999|All other miscellaneous electrical equipment and component manufacturing||31|2017|787||821||10665009||2473985||651006||32483||16647||16738||16752||16795||30488||771133||4727220||4227288||317888||9414||60552||112078||569961||0|D|0||5937926||1903259||596827||370093||936339||1879282||606997||360060||912225||128510||103733||24777||1160352||102179||21366||21837||8645||21888||38887||17146||72472||174270||37473||644189|
01|00|00|0100000US|United States||336|Transportation equipment manufacturing||31|2017|9524||11614||961932881||100408618||26234339||1529863||1098476||1104121||1105063||1109499||2129731||61346767||613327356||585897274||12087652||948899||3935384||10458147||58500980||845505||128291||349884688||114163359||15644799||68989372||29529188||115787194||16672503||69240831||29873860||3436879||2343770||1093109||52227803||5499533||944077||847435||2694885||629183||4963416||830119||827634||4303692||1888219||28799610|
01|00|00|0100000US|United States||3361|Motor vehicle manufacturing||31|2017|272||324||338547979||16246257||4359778||208287||174921||177723||177121||176059||345642||12600460||258471282||256540505||856070||212169||611327||251211||8830519||190||0|D|80336072||9281114||1377195||2499991||5403928||9835816||1476604||2659957||5699255||180599||106420||74179||10291810||828460||154204||71304||125057||49500||1188541||193420||50838||1016814||282617||6331055|
01|00|00|0100000US|United States||33611|Automobile and light duty motor vehicle manufacturing||31|2017|204||239||312871834||14599154||3972332||182919||154252||154691||154938||153542||305506||11356610||239649572||238078326||0|D|197738||569172||0|D|8292664||0|D|0|D|73404238||7949156||1176782||1903200||4869174||8380473||1219731||2042227||5118515||156160||92846||63314||9532777||811628||149391||66752||122266||44393||1125260||184926||41945||980464||265618||5740134|
01|00|00|0100000US|United States||336111|Automobile manufacturing||31|2017|159||173||120486659||7441036||1942430||90890||72762||73212||72701||68961||142937||5249674||97788763||96737285||0|D|0|D|283481||0|D|4141879||0|D|0||22784491||4114322||544168||567895||3002259||4263000||624069||574589||3064342||65182||34436||30746||4647383||519609||77765||16820||92305||22114||404162||70289||31068||455238||112787||2845226|
01|00|00|0100000US|United States||336112|Light truck and utility vehicle manufacturing||31|2017|50||66||192385175||7158118||2029902||92029||81490||81479||82237||84581||162569||6106936||141860809||141341041||0|D|0|D|285691||0|D|4150785||0|D|0|D|50619747||3834834||632614||1335305||1866915||4117473||595662||1467638||2054173||90978||58410||32568||4885394||292019||71626||49932||29961||22279||721098||114637||10877||525226||152831||2894908|
01|00|00|0100000US|United States||33612|Heavy duty truck manufacturing||31|2017|72||85||25676145||1647103||387446||25368||20669||23032||22183||22517||40136||1243850||18821710||18462179||0|D|14431||42155||0|D|537855||0|D|0||6931834||1331958||200413||596791||534754||1455343||256873||617730||580740||24439||13574||10865||759033||16832||4813||4552||2791||5107||63281||8494||8893||36350||16999||590921|
01|00|00|0100000US|United States||336120|Heavy duty truck manufacturing||31|2017|72||85||25676145||1647103||387446||25368||20669||23032||22183||22517||40136||1243850||18821710||18462179||0|D|14431||42155||0|D|537855||0|D|0||6931834||1331958||200413||596791||534754||1455343||256873||617730||580740||24439||13574||10865||759033||16832||4813||4552||2791||5107||63281||8494||8893||36350||16999||590921|
01|00|00|0100000US|United States||3362|Motor vehicle body and trailer manufacturing||31|2017|1646||1955||47858742||7348743||1739598||143415||115726||120682||120051||121087||237103||5158719||30790643||29545682||834437||56872||155857||197795||1805923||4963||0||17173979||5372745||1241661||1231882||2899202||5677864||1290971||1288452||3098441||256102||200628||55474||2777958||193858||30632||19610||17630||46182||206145||47041||130477||187110||123768||1775505|
01|00|00|0100000US|United States||33621|Motor vehicle body and trailer manufacturing||31|2017|1646||1955||47858742||7348743||1739598||143415||115726||120682||120051||121087||237103||5158719||30790643||29545682||834437||56872||155857||197795||1805923||4963||0||17173979||5372745||1241661||1231882||2899202||5677864||1290971||1288452||3098441||256102||200628||55474||2777958||193858||30632||19610||17630||46182||206145||47041||130477||187110||123768||1775505|
01|00|00|0100000US|United States||336211|Motor vehicle body manufacturing||31|2017|637||738||14480026||2323965||556521||47076||36797||37795||36923||37557||75041||1493348||9139201||8295606||648643||26681||55804||112467||657007||0|D|0||5377865||2135673||640831||604504||890338||2260366||656652||625723||977991||107147||83498||23649||987664||87703||12891||11239||10282||28676||70489||15969||41406||63044||31404||614561|
01|00|00|0100000US|United States||336212|Truck trailer manufacturing||31|2017|378||428||10483640||1615854||371400||35010||29174||29837||29769||29916||56638||1157054||7079435||6861084||128688||12513||39493||37657||461237||0||0||3400150||1569557||244472||232515||1092570||1483467||242262||230670||1010535||76061||59282||16779||670907||68433||10673||4120||3706||6933||61741||12501||16884||51908||37607||396401|
01|00|00|0100000US|United States||336213|Motor home manufacturing||31|2017|44||52||5239663||652397||152023||11277||8870||9888||9821||9865||19184||457732||3726471||3673509||11010||3314||11664||26974||125595||0||0||1540091||699057||107358||235019||356680||753977||104386||264890||384701||21851||18311||3540||208486||9695||1533||1809||1194||2092||16904||4063||19038||24782||10425||116951|
